Date;Time of day;Biomass[MWh];Hydropower[MWh];Wind offshore[MWh];Wind onshore[MWh];Photovoltaics[MWh];Other renewable[MWh];Nuclear[MWh];Fossil brown coal[MWh];Fossil hard coal[MWh];Fossil gas[MWh];Hydro pumped storage[MWh];Other conventional[MWh]
Jul 9, 2020;11:15 AM;1,099;594;178;1,944;4,067;34;1,321;2,775;1,071;2,301;243;195
Jul 9, 2020;11:30 AM;1,096;598;176;2,062;4,292;34;1,321;2,771;1,080;2,301;169;195
Jul 9, 2020;11:45 AM;1,096;548;174;2,187;4,323;34;1,321;2,761;1,085;2,305;127;194
Jul 9, 2020;12:00 PM;1,097;606;161;2,319;4,391;34;1,321;2,752;1,053;2,312;71;195
Jul 9, 2020;12:15 PM;1,095;589;149;2,380;4,394;34;1,321;2,728;1,051;2,308;50;195
Jul 9, 2020;12:30 PM;1,098;566;139;2,467;4,419;34;1,321;2,720;1,035;2,311;58;195
Jul 9, 2020;12:45 PM;1,096;538;131;2,568;4,463;34;1,322;2,708;1,030;2,304;35;195
Jul 9, 2020;1:00 PM;1,102;541;132;2,625;4,518;34;1,322;2,667;1,029;2,279;61;193
Jul 9, 2020;1:15 PM;1,099;540;121;2,713;4,582;34;1,321;2,659;1,003;2,284;29;193
Jul 9, 2020;1:30 PM;1,099;540;105;2,767;4,625;34;1,321;2,646;982;2,242;27;195
Jul 9, 2020;1:45 PM;1,096;540;105;2,838;4,637;34;1,321;2,609;955;2,173;21;196
Jul 9, 2020;2:00 PM;1,097;585;108;2,914;4,636;34;1,321;2,579;942;2,154;56;195
Jul 9, 2020;2:15 PM;1,099;585;109;2,863;4,626;34;1,321;2,606;928;2,150;50;194
Jul 9, 2020;2:30 PM;1,098;580;112;2,918;4,590;34;1,321;2,594;925;2,119;54;194
Jul 9, 2020;2:45 PM;1,101;581;119;2,977;4,636;34;1,321;2,515;919;2,076;53;194
Jul 9, 2020;3:00 PM;1,100;582;116;2,986;4,589;34;1,322;2,420;867;2,109;54;194
Jul 9, 2020;3:15 PM;1,102;583;102;2,959;4,528;34;1,321;2,401;869;2,115;58;194
Jul 9, 2020;3:30 PM;1,103;567;89;3,001;4,459;34;1,320;2,384;861;2,116;47;193
Jul 9, 2020;3:45 PM;1,102;583;83;3,006;4,382;34;1,320;2,384;854;2,150;76;195
Jul 9, 2020;4:00 PM;1,099;541;76;3,018;4,244;34;1,321;2,433;857;2,092;38;196
Jul 9, 2020;4:15 PM;1,100;544;69;3,031;4,070;34;1,320;2,434;860;2,083;69;197
Jul 9, 2020;4:30 PM;1,100;567;61;3,002;3,853;34;1,321;2,439;876;2,093;73;193
Jul 9, 2020;4:45 PM;1,100;551;56;2,974;3,657;34;1,322;2,511;877;2,185;53;195
Jul 9, 2020;5:00 PM;1,099;520;53;2,942;3,445;34;1,322;2,622;902;2,252;44;196
Jul 9, 2020;5:15 PM;1,100;533;55;2,917;3,199;34;1,321;2,665;935;2,297;121;193
Jul 9, 2020;5:30 PM;1,103;574;52;2,907;2,935;34;1,320;2,723;982;2,289;199;195
Jul 9, 2020;5:45 PM;1,109;619;46;2,850;2,666;34;1,321;2,738;1,010;2,290;194;195
Jul 9, 2020;6:00 PM;1,106;530;42;2,794;2,366;34;1,321;2,693;888;2,268;210;193
Jul 9, 2020;6:15 PM;1,107;566;49;2,649;2,069;34;1,322;2,709;893;2,294;219;195
Jul 9, 2020;6:30 PM;1,108;561;68;2,539;1,787;34;1,323;2,717;910;2,301;417;195
Jul 9, 2020;6:45 PM;1,113;559;75;2,412;1,492;34;1,323;2,734;917;2,298;568;193
Jul 9, 2020;7:00 PM;1,113;572;77;2,270;1,224;34;1,323;2,769;912;2,289;704;195
Jul 9, 2020;7:15 PM;1,119;582;85;2,125;979;34;1,323;2,790;930;2,281;904;196
Jul 9, 2020;7:30 PM;1,118;593;95;1,920;750;34;1,323;2,803;941;2,280;984;193
Jul 9, 2020;7:45 PM;1,118;607;96;1,834;568;34;1,323;2,810;954;2,281;986;196
Jul 9, 2020;8:00 PM;1,115;600;95;1,756;414;34;1,323;2,815;962;2,281;883;196
Jul 9, 2020;8:15 PM;1,114;595;96;1,707;288;34;1,323;2,821;958;2,286;868;194
Jul 9, 2020;8:30 PM;1,111;602;103;1,712;179;34;1,322;2,828;951;2,278;830;193
Jul 9, 2020;8:45 PM;1,109;589;117;1,677;90;34;1,322;2,806;952;2,276;758;193
Jul 9, 2020;9:00 PM;1,110;608;134;1,660;35;34;1,322;2,821;952;2,278;445;193
Jul 9, 2020;9:15 PM;1,108;605;150;1,605;7;34;1,322;2,825;957;2,285;217;193
Jul 9, 2020;9:30 PM;1,107;607;162;1,441;1;34;1,322;2,829;954;2,286;188;193
Jul 9, 2020;9:45 PM;1,108;608;170;1,295;0;34;1,322;2,823;945;2,289;174;193
Jul 9, 2020;10:00 PM;1,111;614;170;1,182;0;34;1,323;2,828;943;2,297;288;193
Jul 9, 2020;10:15 PM;1,114;590;164;1,103;0;34;1,323;2,820;906;2,298;348;193
Jul 9, 2020;10:30 PM;1,116;567;167;1,060;0;34;1,322;2,815;887;2,301;307;193
Jul 9, 2020;10:45 PM;1,118;550;175;1,030;0;34;1,322;2,813;879;2,301;193;193
Jul 9, 2020;11:00 PM;1,117;561;186;916;0;34;1,323;2,829;881;2,307;275;193
Jul 9, 2020;11:15 PM;1,112;539;183;860;0;34;1,322;2,814;844;2,302;139;193
Jul 9, 2020;11:30 PM;1,110;546;186;810;0;34;1,323;2,809;787;2,308;262;193
Jul 9, 2020;11:45 PM;1,106;526;197;747;0;34;1,322;2,800;768;2,308;148;193
Jul 10, 2020;12:00 AM;1,103;568;209;678;0;34;1,322;2,800;775;2,305;421;192
Jul 10, 2020;12:15 AM;1,102;549;209;670;0;34;1,321;2,793;725;2,277;318;192
Jul 10, 2020;12:30 AM;1,099;530;204;659;0;34;1,321;2,799;718;2,276;227;192
Jul 10, 2020;12:45 AM;1,098;525;212;677;0;34;1,321;2,794;668;2,276;214;192
Jul 10, 2020;1:00 AM;1,097;551;235;714;0;34;1,321;2,803;573;2,273;89;192
Jul 10, 2020;1:15 AM;1,095;543;245;776;0;34;1,320;2,767;564;2,280;40;192
Jul 10, 2020;1:30 AM;1,095;516;267;799;0;34;1,320;2,721;526;2,283;24;192
Jul 10, 2020;1:45 AM;1,095;521;284;863;0;34;1,320;2,643;521;2,270;26;192
Jul 10, 2020;2:00 AM;1,096;535;304;929;0;34;1,321;2,589;502;2,256;27;192
Jul 10, 2020;2:15 AM;1,096;515;331;1,004;0;34;1,320;2,582;484;2,221;7;192
Jul 10, 2020;2:30 AM;1,093;534;346;1,093;0;34;1,321;2,583;479;2,204;13;192
Jul 10, 2020;2:45 AM;1,095;521;361;1,161;0;34;1,321;2,570;472;2,207;18;192
Jul 10, 2020;3:00 AM;1,097;542;352;1,239;0;34;1,322;2,586;466;2,180;11;192
Jul 10, 2020;3:15 AM;1,092;539;351;1,337;0;34;1,322;2,582;467;2,182;7;192
Jul 10, 2020;3:30 AM;1,090;535;361;1,412;0;34;1,322;2,579;467;2,181;4;192
Jul 10, 2020;3:45 AM;1,092;512;374;1,498;0;34;1,322;2,553;468;2,171;2;192
Jul 10, 2020;4:00 AM;1,093;536;417;1,590;0;34;1,323;2,555;472;2,152;7;192
Jul 10, 2020;4:15 AM;1,095;533;449;1,655;0;34;1,325;2,558;472;2,145;5;194
Jul 10, 2020;4:30 AM;1,096;531;463;1,766;0;34;1,325;2,557;471;2,137;7;194
Jul 10, 2020;4:45 AM;1,095;534;467;1,889;1;34;1,325;2,551;470;2,146;7;194
Jul 10, 2020;5:00 AM;1,095;537;494;1,995;3;34;1,325;2,545;470;2,191;7;194
Jul 10, 2020;5:15 AM;1,097;541;492;2,136;10;34;1,326;2,547;470;2,165;8;194
Jul 10, 2020;5:30 AM;1,098;531;510;2,281;28;34;1,325;2,546;471;2,157;12;193
Jul 10, 2020;5:45 AM;1,096;531;516;2,438;78;34;1,325;2,551;472;2,165;11;194
Jul 10, 2020;6:00 AM;1,096;532;540;2,577;163;34;1,325;2,572;648;2,209;71;194
Jul 10, 2020;6:15 AM;1,099;536;559;2,607;273;34;1,326;2,594;695;2,233;77;194
Jul 10, 2020;6:30 AM;1,101;522;540;2,670;402;34;1,326;2,601;724;2,234;225;193
Jul 10, 2020;6:45 AM;1,102;517;504;2,683;573;34;1,326;2,603;724;2,266;259;193
Jul 10, 2020;7:00 AM;1,104;520;488;2,655;768;34;1,327;2,587;727;2,280;701;193
Jul 10, 2020;7:15 AM;1,104;526;484;2,644;996;34;1,327;2,609;745;2,291;803;209
Jul 10, 2020;7:30 AM;1,106;540;483;2,606;1,237;34;1,325;2,622;754;2,294;840;196
Jul 10, 2020;7:45 AM;1,107;546;454;2,487;1,492;34;1,325;2,637;757;2,297;875;193
Jul 10, 2020;8:00 AM;1,108;586;413;2,400;1,763;34;1,326;2,654;755;2,281;1,021;193
Jul 10, 2020;8:15 AM;1,107;588;375;2,347;2,053;34;1,326;2,663;755;2,286;1,020;203
Jul 10, 2020;8:30 AM;1,109;564;315;2,381;2,324;34;1,325;2,659;760;2,288;970;220
Jul 10, 2020;8:45 AM;1,108;559;313;2,416;2,619;34;1,324;2,659;773;2,291;897;222
Jul 10, 2020;9:00 AM;1,109;594;317;2,512;2,937;34;1,324;2,652;767;2,301;1,136;223
Jul 10, 2020;9:15 AM;1,103;592;314;2,659;3,223;34;1,323;2,651;759;2,302;900;223
Jul 10, 2020;9:30 AM;1,103;576;291;2,761;3,395;34;1,323;2,656;743;2,306;764;223
Jul 10, 2020;9:45 AM;1,103;563;266;2,906;3,633;34;1,323;2,655;749;2,301;547;223
Jul 10, 2020;10:00 AM;1,101;564;262;3,086;3,880;34;1,323;2,644;753;2,300;588;224
Jul 10, 2020;10:15 AM;1,102;547;284;3,302;4,129;34;1,322;2,636;757;2,298;369;223
Jul 10, 2020;10:30 AM;1,103;544;303;3,499;4,323;34;1,310;2,611;759;2,311;236;224
Jul 10, 2020;10:45 AM;1,101;544;303;3,626;4,515;34;1,296;2,584;755;2,331;125;223
Jul 10, 2020;11:00 AM;1,099;549;275;3,866;4,662;34;1,288;2,589;758;2,322;238;222
Jul 10, 2020;11:15 AM;1,096;546;260;4,155;4,763;34;1,259;2,547;755;2,318;116;223
Jul 10, 2020;11:30 AM;1,095;521;270;4,320;4,842;34;1,243;2,503;749;2,306;35;222
Jul 10, 2020;11:45 AM;1,094;509;294;4,487;4,901;34;1,242;2,460;744;2,297;30;223
Jul 10, 2020;12:00 PM;1,094;579;298;4,664;4,942;34;1,241;2,310;717;2,225;77;223
Jul 10, 2020;12:15 PM;1,092;536;297;4,865;4,964;34;1,240;2,238;712;2,184;6;223
Jul 10, 2020;12:30 PM;1,092;528;286;4,983;4,987;34;1,240;2,222;696;2,191;4;222
Jul 10, 2020;12:45 PM;1,093;522;292;5,031;4,983;34;1,240;2,138;671;2,160;4;220
Jul 10, 2020;1:00 PM;1,093;553;327;5,077;4,950;34;1,240;1,970;633;2,209;20;221
Jul 10, 2020;1:15 PM;1,091;531;397;5,079;4,947;34;1,239;1,920;625;2,229;22;224
Jul 10, 2020;1:30 PM;1,090;520;452;5,138;4,832;34;1,240;1,911;618;2,207;7;223
Jul 10, 2020;1:45 PM;1,088;516;477;5,198;4,744;34;1,239;1,841;613;2,204;9;224
Jul 10, 2020;2:00 PM;1,088;528;515;5,196;4,601;34;1,239;1,723;611;2,164;65;225
Jul 10, 2020;2:15 PM;1,086;517;569;5,282;4,508;34;1,238;1,703;609;2,187;35;233
Jul 10, 2020;2:30 PM;1,090;516;585;5,219;4,341;34;1,238;1,703;613;2,176;12;238
Jul 10, 2020;2:45 PM;1,090;512;659;5,316;4,236;34;1,238;1,671;615;2,163;6;252
Jul 10, 2020;3:00 PM;1,091;520;712;5,292;4,088;34;1,238;1,627;616;2,107;11;258
Jul 10, 2020;3:15 PM;1,089;514;775;5,262;3,931;34;1,237;1,622;615;2,144;8;261
Jul 10, 2020;3:30 PM;1,087;514;818;5,303;3,829;34;1,237;1,626;617;2,124;13;261
Jul 10, 2020;3:45 PM;1,089;516;848;5,329;3,695;34;1,237;1,625;619;2,095;13;263
Jul 10, 2020;4:00 PM;1,089;504;875;5,293;3,602;34;1,236;1,598;621;2,071;6;263
Jul 10, 2020;4:15 PM;1,089;513;878;5,326;3,431;34;1,237;1,579;616;2,079;8;260
Jul 10, 2020;4:30 PM;1,091;509;875;5,294;3,254;34;1,237;1,574;617;2,090;19;258
Jul 10, 2020;4:45 PM;1,089;519;898;5,246;3,011;34;1,249;1,585;620;2,091;14;257
Jul 10, 2020;5:00 PM;1,093;511;922;5,183;2,819;34;1,241;1,635;621;2,000;4;261
Jul 10, 2020;5:15 PM;1,096;527;905;5,062;2,650;34;1,237;1,716;621;2,029;4;266
Jul 10, 2020;5:30 PM;1,097;514;884;5,007;2,410;34;1,245;1,731;620;2,079;50;268
Jul 10, 2020;5:45 PM;1,097;541;866;5,022;2,151;34;1,258;1,727;617;2,103;143;270
Jul 10, 2020;6:00 PM;1,098;531;865;4,851;1,915;34;1,224;1,806;515;2,105;171;271
Jul 10, 2020;6:15 PM;1,101;524;866;4,791;1,716;34;1,153;2,006;514;2,178;114;272
Jul 10, 2020;6:30 PM;1,102;531;844;4,666;1,480;34;1,083;2,088;515;2,201;103;272
Jul 10, 2020;6:45 PM;1,105;532;864;4,517;1,267;34;1,017;2,165;516;2,248;438;273
Jul 10, 2020;7:00 PM;1,109;533;835;4,247;1,046;34;1,008;2,339;523;2,348;382;274
Jul 10, 2020;7:15 PM;1,111;542;813;4,057;865;34;1,008;2,355;517;2,355;626;275
Jul 10, 2020;7:30 PM;1,113;526;849;3,807;695;34;1,009;2,364;508;2,355;760;275
Jul 10, 2020;7:45 PM;1,111;546;864;3,483;554;34;1,009;2,386;521;2,362;878;275
Jul 10, 2020;8:00 PM;1,112;543;866;3,200;424;34;994;2,442;545;2,353;797;270
Jul 10, 2020;8:15 PM;1,115;546;872;2,999;311;34;987;2,444;535;2,349;843;273
Jul 10, 2020;8:30 PM;1,114;548;841;2,806;212;34;987;2,447;526;2,347;924;270
Jul 10, 2020;8:45 PM;1,115;550;868;2,568;123;34;986;2,487;512;2,337;1,000;261
Jul 10, 2020;9:00 PM;1,114;540;891;2,377;58;34;975;2,580;494;2,277;623;268
Jul 10, 2020;9:15 PM;1,118;541;943;2,271;19;34;973;2,600;506;2,238;576;275
Jul 10, 2020;9:30 PM;1,120;533;963;2,148;4;34;973;2,610;500;2,165;628;276
Jul 10, 2020;9:45 PM;1,118;525;955;2,027;1;34;973;2,609;503;2,154;507;274
Jul 10, 2020;10:00 PM;1,118;541;915;2,016;0;34;973;2,654;530;2,198;794;273
Jul 10, 2020;10:15 PM;1,118;534;911;1,996;0;34;973;2,653;541;2,206;664;271
Jul 10, 2020;10:30 PM;1,119;532;911;1,898;0;34;973;2,651;545;2,205;649;264
Jul 10, 2020;10:45 PM;1,119;500;948;1,876;0;34;974;2,623;517;2,190;475;271
Jul 10, 2020;11:00 PM;1,117;530;965;1,904;0;34;975;2,598;507;2,189;390;271
Jul 10, 2020;11:15 PM;1,117;508;942;1,931;0;34;975;2,523;517;2,156;200;272
Jul 10, 2020;11:30 PM;1,118;513;942;1,955;0;34;966;2,496;540;2,149;106;273
Jul 10, 2020;11:45 PM;1,117;501;954;1,955;0;34;963;2,459;542;2,140;51;273
Jul 11, 2020;12:00 AM;1,115;538;998;1,935;0;34;975;2,355;552;2,083;168;274
Jul 11, 2020;12:15 AM;1,112;505;1,026;1,915;0;34;976;2,334;551;2,123;130;271
Jul 11, 2020;12:30 AM;1,112;498;1,028;1,902;0;34;976;2,307;544;2,116;58;271
Jul 11, 2020;12:45 AM;1,114;486;1,080;1,907;0;34;976;2,282;544;2,088;43;271
Jul 11, 2020;1:00 AM;1,113;515;1,052;1,922;0;34;976;2,261;470;2,054;110;273
Jul 11, 2020;1:15 AM;1,111;504;1,014;1,951;0;34;976;2,258;487;2,045;88;272
Jul 11, 2020;1:30 AM;1,113;512;1,009;1,905;0;34;976;2,239;483;2,051;103;272
Jul 11, 2020;1:45 AM;1,113;507;1,001;1,872;0;34;975;2,210;466;2,037;138;270
Jul 11, 2020;2:00 AM;1,112;512;986;1,855;0;34;976;2,075;457;2,021;131;271
Jul 11, 2020;2:15 AM;1,113;514;958;1,805;0;34;976;1,984;455;2,021;135;272
Jul 11, 2020;2:30 AM;1,110;527;949;1,759;0;34;976;1,944;451;2,025;170;270
Jul 11, 2020;2:45 AM;1,107;515;935;1,738;0;34;976;1,924;452;2,015;120;268
Jul 11, 2020;3:00 AM;1,109;508;906;1,733;0;34;976;1,846;453;1,995;117;268
Jul 11, 2020;3:15 AM;1,106;510;891;1,707;0;34;977;1,810;451;1,998;122;268
Jul 11, 2020;3:30 AM;1,109;512;894;1,724;0;34;976;1,784;451;1,999;58;269
Jul 11, 2020;3:45 AM;1,108;512;867;1,714;0;34;977;1,761;450;1,997;61;270
Jul 11, 2020;4:00 AM;1,108;502;850;1,742;0;34;977;1,722;448;1,990;41;273
Jul 11, 2020;4:15 AM;1,107;495;805;1,744;0;34;977;1,697;448;1,988;30;272
Jul 11, 2020;4:30 AM;1,105;499;767;1,760;0;34;978;1,688;447;1,989;26;275
Jul 11, 2020;4:45 AM;1,105;493;733;1,793;1;34;978;1,671;446;1,984;18;275
Jul 11, 2020;5:00 AM;1,107;507;714;1,801;5;34;979;1,664;447;1,980;31;271
Jul 11, 2020;5:15 AM;1,110;495;701;1,832;22;34;979;1,654;442;1,978;19;275
Jul 11, 2020;5:30 AM;1,113;506;694;1,802;46;34;979;1,643;438;1,990;13;276
Jul 11, 2020;5:45 AM;1,112;519;705;1,750;90;34;979;1,614;434;1,985;13;276
Jul 11, 2020;6:00 AM;1,112;524;710;1,677;158;34;979;1,626;432;1,989;20;274
Jul 11, 2020;6:15 AM;1,111;537;674;1,628;251;34;978;1,624;431;1,994;29;274
Jul 11, 2020;6:30 AM;1,112;531;689;1,571;376;34;978;1,628;432;2,000;27;273
Jul 11, 2020;6:45 AM;1,114;565;698;1,455;536;34;978;1,705;432;1,991;25;270
Jul 11, 2020;7:00 AM;1,116;514;691;1,319;726;34;978;1,766;431;1,966;35;271
Jul 11, 2020;7:15 AM;1,117;525;664;1,175;949;34;978;1,777;438;1,966;30;270
Jul 11, 2020;7:30 AM;1,119;515;664;1,062;1,206;34;977;1,780;440;1,956;38;269
Jul 11, 2020;7:45 AM;1,117;510;659;1,079;1,505;34;978;1,801;445;1,937;37;270
Jul 11, 2020;8:00 AM;1,119;546;640;1,099;1,830;34;984;1,827;446;1,933;58;273
Jul 11, 2020;8:15 AM;1,117;523;663;1,179;2,187;34;986;1,842;449;1,921;3;275
Jul 11, 2020;8:30 AM;1,121;510;678;1,242;2,542;34;985;1,825;450;1,877;8;275
Jul 11, 2020;8:45 AM;1,119;500;675;1,243;2,911;34;985;1,789;453;1,846;8;274
Jul 11, 2020;9:00 AM;1,119;555;656;1,300;3,275;34;986;1,696;456;1,909;7;273
Jul 11, 2020;9:15 AM;1,119;510;655;1,314;3,587;34;985;1,633;460;1,864;43;273
Jul 11, 2020;9:30 AM;1,117;510;665;1,362;3,817;34;985;1,606;462;1,810;73;274
Jul 11, 2020;9:45 AM;1,118;511;683;1,384;4,046;34;985;1,579;461;1,786;72;275
Jul 11, 2020;10:00 AM;1,116;553;688;1,414;4,265;34;987;1,496;467;1,885;101;273
Jul 11, 2020;10:15 AM;1,119;530;659;1,436;4,456;34;986;1,456;466;1,951;104;275
Jul 11, 2020;10:30 AM;1,118;537;634;1,475;4,629;34;986;1,446;468;1,977;95;274
Jul 11, 2020;10:45 AM;1,118;541;623;1,483;4,698;34;1,011;1,396;468;1,970;63;272
Jul 11, 2020;11:00 AM;1,119;555;623;1,520;4,867;34;1,012;1,332;469;1,963;50;274
Jul 11, 2020;11:15 AM;1,116;538;618;1,525;4,976;34;1,011;1,312;468;1,967;112;274
Jul 11, 2020;11:30 AM;1,117;528;622;1,527;4,982;34;1,011;1,305;468;1,966;92;273
Jul 11, 2020;11:45 AM;1,115;521;617;1,512;5,043;34;1,035;1,325;466;1,946;43;274
Jul 11, 2020;12:00 PM;1,114;549;614;1,518;5,106;34;1,086;1,349;468;1,925;79;273
Jul 11, 2020;12:15 PM;1,111;534;588;1,524;5,080;34;1,112;1,374;469;1,904;16;273
Jul 11, 2020;12:30 PM;1,111;530;563;1,564;5,177;34;1,122;1,375;468;1,896;2;273
Jul 11, 2020;12:45 PM;1,109;521;541;1,556;5,286;34;1,148;1,347;464;1,896;2;273
Jul 11, 2020;1:00 PM;1,106;544;503;1,490;5,262;34;1,154;1,321;465;1,902;5;273
Jul 11, 2020;1:15 PM;1,103;528;470;1,576;5,281;34;1,173;1,279;457;1,918;4;272
Jul 11, 2020;1:30 PM;1,104;529;474;1,562;5,340;34;1,175;1,256;452;1,907;4;272
Jul 11, 2020;1:45 PM;1,101;524;461;1,590;5,332;34;1,166;1,247;451;1,902;3;272
Jul 11, 2020;2:00 PM;1,097;578;457;1,587;5,265;34;1,162;1,272;455;1,901;11;274
Jul 11, 2020;2:15 PM;1,100;532;483;1,563;5,281;34;1,173;1,267;452;1,910;3;268
Jul 11, 2020;2:30 PM;1,099;524;533;1,573;5,189;34;1,175;1,260;451;1,888;5;268
Jul 11, 2020;2:45 PM;1,097;518;568;1,611;5,140;34;1,170;1,267;449;1,871;4;274
Jul 11, 2020;3:00 PM;1,097;532;533;1,613;5,016;34;1,162;1,315;449;1,866;7;274
Jul 11, 2020;3:15 PM;1,094;556;515;1,601;4,859;34;1,161;1,304;449;1,866;8;272
Jul 11, 2020;3:30 PM;1,094;528;506;1,591;4,756;34;1,161;1,302;446;1,870;7;266
Jul 11, 2020;3:45 PM;1,094;542;494;1,567;4,574;34;1,161;1,305;447;1,876;7;266
Jul 11, 2020;4:00 PM;1,094;521;489;1,536;4,425;34;1,161;1,305;447;1,861;7;268
Jul 11, 2020;4:15 PM;1,094;522;483;1,461;4,290;34;1,162;1,312;448;1,864;7;274
Jul 11, 2020;4:30 PM;1,093;531;496;1,426;4,099;34;1,163;1,327;448;1,890;6;273
Jul 11, 2020;4:45 PM;1,093;526;506;1,465;3,873;34;1,161;1,386;449;1,941;6;272
Jul 11, 2020;5:00 PM;1,098;517;534;1,412;3,646;34;1,155;1,454;448;1,942;6;271
Jul 11, 2020;5:15 PM;1,096;515;518;1,472;3,432;34;1,152;1,482;448;1,923;8;274
Jul 11, 2020;5:30 PM;1,100;520;479;1,440;3,161;34;1,153;1,512;448;1,939;7;275
Jul 11, 2020;5:45 PM;1,100;563;460;1,446;2,880;34;1,158;1,612;449;1,994;27;275
Jul 11, 2020;6:00 PM;1,101;532;455;1,415;2,577;34;1,153;1,728;447;2,015;11;274
Jul 11, 2020;6:15 PM;1,100;535;461;1,391;2,306;34;1,151;1,849;443;2,018;10;267
Jul 11, 2020;6:30 PM;1,102;540;497;1,267;2,006;34;1,151;1,927;441;2,038;33;265
Jul 11, 2020;6:45 PM;1,107;572;512;1,178;1,700;34;1,150;1,949;439;2,082;309;273
Jul 11, 2020;7:00 PM;1,108;522;481;1,125;1,402;34;1,141;1,999;434;2,150;658;274
Jul 11, 2020;7:15 PM;1,111;573;455;1,086;1,130;34;1,142;2,033;435;2,171;794;273
Jul 11, 2020;7:30 PM;1,116;592;408;1,020;900;34;1,147;2,057;432;2,201;1,024;274
Jul 11, 2020;7:45 PM;1,115;578;393;905;708;34;1,182;2,100;431;2,216;1,074;275
Jul 11, 2020;8:00 PM;1,118;594;396;838;532;34;1,189;2,152;430;2,224;1,065;276
Jul 11, 2020;8:15 PM;1,114;591;391;803;379;34;1,191;2,169;428;2,221;1,019;274
Jul 11, 2020;8:30 PM;1,115;601;371;749;242;34;1,190;2,170;428;2,227;862;273
Jul 11, 2020;8:45 PM;1,115;600;357;693;133;34;1,189;2,171;428;2,224;923;274
Jul 11, 2020;9:00 PM;1,117;619;339;680;59;34;1,188;2,174;429;2,233;1,043;276
Jul 11, 2020;9:15 PM;1,115;603;318;723;18;34;1,187;2,175;428;2,235;1,007;276
Jul 11, 2020;9:30 PM;1,117;603;318;734;4;34;1,187;2,181;421;2,233;915;275
Jul 11, 2020;9:45 PM;1,116;605;346;744;1;34;1,187;2,193;422;2,233;946;275
Jul 11, 2020;10:00 PM;1,115;599;358;762;0;34;1,186;2,193;419;2,235;1,090;276
Jul 11, 2020;10:15 PM;1,115;566;359;784;0;34;1,184;2,170;420;2,224;865;276
Jul 11, 2020;10:30 PM;1,116;559;392;813;0;34;1,183;2,133;420;2,227;1,025;275
Jul 11, 2020;10:45 PM;1,120;530;365;902;0;34;1,182;2,079;419;2,204;865;277
Jul 11, 2020;11:00 PM;1,118;572;346;999;0;34;1,183;2,005;421;2,206;657;278
Jul 11, 2020;11:15 PM;1,118;548;375;976;0;34;1,181;1,990;418;2,160;496;274
Jul 11, 2020;11:30 PM;1,116;533;401;954;0;34;1,183;1,966;417;2,153;441;273
Jul 11, 2020;11:45 PM;1,116;527;421;951;0;34;1,181;1,912;417;2,071;446;273
Jul 12, 2020;12:00 AM;1,115;548;433;986;0;34;1,182;1,806;416;2,053;153;276
Jul 12, 2020;12:15 AM;1,115;527;451;1,005;0;34;1,172;1,758;416;2,053;72;275
Jul 12, 2020;12:30 AM;1,116;526;444;1,019;0;34;1,166;1,712;415;2,017;48;274
Jul 12, 2020;12:45 AM;1,114;529;448;1,016;0;34;1,164;1,584;413;1,992;71;275
Jul 12, 2020;1:00 AM;1,112;563;426;1,013;0;34;1,166;1,434;421;1,995;72;276
Jul 12, 2020;1:15 AM;1,110;555;452;1,000;0;34;1,164;1,409;420;1,997;21;272
Jul 12, 2020;1:30 AM;1,109;554;476;991;0;34;1,163;1,417;419;1,979;7;272
Jul 12, 2020;1:45 AM;1,111;543;483;996;0;34;1,162;1,344;419;1,946;6;271
Jul 12, 2020;2:00 AM;1,109;545;519;975;0;34;1,163;1,237;418;1,922;11;271
Jul 12, 2020;2:15 AM;1,106;530;520;995;0;34;1,161;1,218;419;1,925;6;271
Jul 12, 2020;2:30 AM;1,109;526;510;1,006;0;34;1,160;1,188;420;1,899;1;272
Jul 12, 2020;2:45 AM;1,105;527;535;1,008;0;34;1,153;1,138;419;1,861;0;273
Jul 12, 2020;3:00 AM;1,106;544;525;1,004;0;34;1,164;1,122;419;1,740;0;268
Jul 12, 2020;3:15 AM;1,106;536;476;1,016;0;34;1,171;1,115;419;1,668;0;268
Jul 12, 2020;3:30 AM;1,104;537;489;995;0;34;1,170;1,117;421;1,651;0;271
Jul 12, 2020;3:45 AM;1,102;545;466;980;0;34;1,170;1,120;418;1,642;1;273
Jul 12, 2020;4:00 AM;1,107;530;424;993;0;34;1,171;1,111;417;1,667;3;273
Jul 12, 2020;4:15 AM;1,106;529;412;994;0;34;1,171;1,111;418;1,673;2;271
Jul 12, 2020;4:30 AM;1,105;528;408;974;0;34;1,172;1,109;419;1,661;3;273
Jul 12, 2020;4:45 AM;1,105;525;405;969;1;34;1,172;1,111;419;1,649;1;272
Jul 12, 2020;5:00 AM;1,104;531;397;954;5;34;1,173;1,113;418;1,636;3;274
Jul 12, 2020;5:15 AM;1,104;521;392;951;22;34;1,174;1,110;417;1,629;1;275
Jul 12, 2020;5:30 AM;1,109;523;385;945;51;34;1,173;1,108;414;1,617;0;274
Jul 12, 2020;5:45 AM;1,110;523;366;902;117;34;1,179;1,109;414;1,598;1;274
Jul 12, 2020;6:00 AM;1,111;528;348;875;224;34;1,198;1,103;415;1,515;1;275
Jul 12, 2020;6:15 AM;1,111;524;351;846;373;34;1,199;1,098;413;1,506;1;275
